sasdate,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,USREC
1976-05-01,0.7279509657277596,0.4081651378408667,0.46246603646989365,3.7367104129137165,0.3050230514828076,-0.47754308304445564,-1.4012212153280863,1.3736878517710733,-2.2156176900921847,-0.5592218432011893,2.105695930104292,-3.556252022815432,0
1976-06-01,0.2782071428110593,0.8595097671660978,-0.2985580698809522,0.8507584004555909,0.45960245145617434,-2.2707481959063185,-1.8568128293485333,-0.935145799828193,0.4119095249242549,0.64435017342184,-1.1552384290366906,0.8201435237225349,0
1976-07-01,1.0548666215689935,0.4015104777825198,-0.6323760162982394,-0.12680630015043237,1.9254000046447117,-0.042664837125868264,-1.0749047996650891,0.9235223897267247,-1.8673127711192075,0.18042135263321105,0.6549203646388214,-2.0646512929229823,0
1976-08-01,0.8007036488674739,-0.18644915851202998,-0.7957763428960076,0.11932342843665693,1.9735913213299543,-0.24880269728968302,-2.328013333686109,0.9979365443882553,-0.40863109617221466,0.5963641756997146,0.8258265676731418,0.253092778593721,0
1976-09-01,1.1228263229291116,-0.1709407317714833,0.9114293887104417,-0.07264242463657444,2.4515795615578684,1.00274861137993,-0.6933554924647377,-0.08028956620616783,-1.2822481994056267,1.2635604674838032,-1.072176475969802,-0.49649068461851814,0
1976-10-01,-0.983637567269153,-0.951675776555169,0.20286252514202455,-0.43551971477926715,1.6228835330313274,0.1402750563303745,-3.712494692136757,-0.1591623223282336,1.7022945103709284,2.1144410678040657,-1.062238701081302,-0.4743804657412229,0
1976-11-01,4.285016846948831,-1.3786567266255423,-1.0907603811553532,-0.5934723195013202,2.148035288935891,-0.8487764981128452,-0.7579177473464421,2.6401064744147327,-1.3838282580540762,1.531759768867716,3.186214071103672,0.6239614001739873,0
1976-12-01,3.500901667728996,0.4984155242183151,-0.26766394543603445,-1.7805234305251396,3.6371230775043375,-1.0967346997177485,-0.7730051873253356,1.4829772745988337,0.08121105246635861,0.6053483674360021,-0.0685980700965255,0.4218742809035886,0
1977-01-01,-0.291338951252958,-0.9831413846875238,0.9486540019004873,2.140193633694955,0.6078918392282946,-0.1336682731185745,-0.6716386821188534,-0.6276985749180042,-4.631306557763618,-2.2549378429334217,2.1824051421248987,-1.1544459951564217,0
1977-02-01,5.223345811096328,1.0118826640425322,1.8553952541154135,2.5450391488951825,1.5845308193715786,0.049382123903797336,-3.431819250435815,1.8326355041612639,4.512209376256763,4.146736562098638,-2.7789026227477684,0.4600308034720153,0
1977-03-01,4.479064190118615,-4.17127205268988,-1.0397089803618966,0.9673575371623623,2.557167482110757,0.3885830352063391,-0.8395885303470482,-0.30602013512766857,-1.1973540759999377,1.722243258525051,0.8927595737107764,0.12714200102428325,0
1977-04-01,3.5870932903457686,-1.1787818218081478,0.9365338063998723,0.5258617603424814,2.3923924145640307,1.6808629213541286,-1.795153226855148,1.1274627623885152,-0.8884790820448447,0.3654861890430417,0.5903491239556155,-0.8416340743827129,0
1977-05-01,3.255085704919646,-3.013852359438173,0.5593577285434479,1.3050496725800687,1.0181140996440154,-0.4953954290686304,-1.0013587991213535,-1.2020715180137262,-0.5483112283705851,0.603470450404404,-0.07407688868454777,0.10202584148681343,0
1977-06-01,3.188373180120189,-1.7509098272548367,1.323087675949715,-0.4307504559483562,2.234511697398755,0.6571758251927962,-1.14495093139177,0.9560273259053109,-0.5075002993538883,-0.22983600542326296,0.5511358431816971,-2.037606820160936,0
1977-07-01,2.02789673196769,-1.4199718520287765,1.6822780993594229,0.39478373884947837,2.317395812838351,0.01915341644394931,-1.3543174875954733,-1.2199380111457243,-0.6659088637293309,0.06762946175732931,-0.46297301684494463,0.42597424172083015,0
1977-08-01,1.5517941191471474,-2.748354298619179,2.345892297558799,1.5259894258675846,1.0945924084913352,0.2780161398171726,-1.2262947496784324,-0.8334362030225929,-0.5430916687704164,1.065314814325315,0.5043304208334385,0.7506107770469311,0
1977-09-01,2.4230207893897306,-2.202455842202139,1.9593593075907034,-0.21472547704492317,0.7464258808762511,0.737470657367383,-1.2028731064445315,-0.6194107179613775,-0.8256189286503998,-0.35985072754744823,0.9998574914097714,-0.5830640537192472,0
1977-10-01,2.8488118884085845,-2.169097983210373,2.7598979765561293,1.5960740409489222,0.8491867743509641,-0.16929679518873256,-1.7975415774252543,-0.2441386753328717,1.019846707078206,1.276065010712829,-0.15698350265864247,-0.5882668719477006,0
1977-11-01,2.9534363871031895,-0.19761423624415975,3.436300535046755,-0.5660688812228378,1.9040228736484792,1.04658003164181,-1.269043330398803,-0.3024421429947737,-1.7263670572682999,-1.436235271497046,0.5063508781953489,1.6068669122907526,0
1977-12-01,3.1367665969538745,-3.2111715145984765,0.8972139713938205,-0.1848899819769665,2.683610817255884,-0.2631895020711808,-0.07035526092892255,-0.3990752838594778,-3.313455850931345,-1.097500348637166,2.190172957373515,2.236896071244499,0
1978-01-01,-3.3872181098824234,-1.6880354414063243,4.67672825245026,1.9917748947100709,-0.41958153202835236,2.527146106828095,-3.574156584004822,-3.7159203303637116,-1.0191812934507412,0.1275634871453009,0.9873859917993518,-3.509705121018578,0
1978-02-01,3.975495079390759,-1.8652859437253597,0.9150207384763449,-0.10710492375608463,1.1379356796336246,-0.5165331626236265,-0.8036619038230093,-0.06014898469325618,0.33136611268759064,1.672372774247083,0.012012164213137307,0.08864937041998774,0
1978-03-01,6.533556611951779,-0.9981208831184188,1.9035097712152738,-0.13411413575192596,1.5705578987969997,0.06254562534216196,-0.8341553668244797,2.398834485809578,1.0484191042880313,0.8707552261067137,-0.18164001699065255,-0.8832488979120957,0
1978-04-01,7.563910746511692,-1.7008914498350407,2.439601439841119,-0.06277481680325217,1.614608774176314,0.5855428532361421,1.1485183191215316,1.3678429172869209,-0.9236385950906262,0.27101984221432834,-0.5787682007956235,0.11234741361427784,0
1978-05-01,2.465858571060146,-2.344291714960422,2.8849695867764242,0.7810127438995338,0.5919863004241297,-0.5116000647307624,0.31791269680594025,-1.6453166650962907,-0.5990711887687955,-0.45437794212476107,-2.904655357687001,-0.8051525063357761,0
1978-06-01,4.178772889327669,-2.331633015641785,3.12988458048373,0.18762258173639754,1.292121954078805,0.9392214818639425,-0.13989371483248397,-0.5489510607665764,-0.9523039826545351,0.3475038496200928,0.9205164154935483,0.03256544161347214,0
1978-07-01,-0.06146965172231567,-3.779499251879336,2.8626347059309216,0.06139717979725387,1.0109929901875314,0.842305898494141,-1.0132161157172446,-0.6391775554720459,-1.2641477840427806,-1.6280364888768706,0.7614062004976697,-0.16032209951846557,0
1978-08-01,2.7561352309306075,-1.9464580123420252,1.6890517588493799,-2.499402267245044,2.956986908617913,0.19622864209798346,2.36091185094369,-0.4511136125367446,-1.976373054476185,-0.21623932921043926,-1.4033641482244539,-0.19120004822461859,0
1978-09-01,2.2758686979880647,-0.8804365175020838,4.246448528325588,0.7823253542446904,0.09273515563510429,-0.2659233432463616,-0.08235778243605947,0.6557539359622672,-0.63920889818899,-0.6898676378133749,2.0032435320810174,-0.4428988432255763,0
1978-10-01,4.012890296662701,-2.474817012970762,3.8146501296753716,0.5138206990241891,-1.1226190749973435,0.4161139467946381,-0.14005037209719226,0.20630509320425555,-0.4894338968302963,-0.7167758626319733,1.0477181589601416,-0.39209531408825915,0
1978-11-01,3.7417381927565727,-5.390103089116987,3.7376319525328126,1.8698261835657002,-3.0117700394720854,0.4488882717786514,-0.4509901319370219,0.08143457804603997,1.024680848875515,2.32469736541524,-0.2692713240651924,-0.01867290250810604,0
1978-12-01,2.408125470915486,-3.318546369963427,3.5104025527332716,-0.3801909538563447,-0.5061706187775107,-0.8861008819864017,0.38099583110320584,-0.3481644686447738,-0.17206793620103147,0.18730277111196494,-0.3873124652898813,1.0876491317230756,0
1979-01-01,-0.011660961160981965,0.15294449086418743,4.012172606166633,-0.8385661048214321,-1.3173902355039768,0.05542902181186009,0.5900665827509831,-1.8704028387921066,-1.6746023498473048,-0.9178365848477327,-0.9042161734422743,-1.3099280132343938,0
1979-02-01,1.1328497531137895,-0.8517739903319699,2.869332356794798,-1.547888087636858,-1.405763486621323,0.46928972439254063,-0.22319651821287784,-0.03701891890165767,0.0517365701103266,-0.26434515677138987,0.8752515541891464,-0.48430773411097805,0
1979-03-01,3.4130706187853446,-1.332848429524315,3.076716333559863,-0.9755294800746703,-0.19219663737837145,-0.6283518380584685,1.0983148401065146,0.22384507225588351,1.0475468699906472,-0.49245963859966735,-0.9196978772223461,0.7728668655459484,0
1979-04-01,-4.87088544002615,-1.331904521884375,5.42573815824555,-0.9287297347837293,-0.09533131578450234,1.5015951787085775,-0.524577672942439,-2.956997419222188,-1.695532895981649,-0.16162859829800952,-3.749455624013798,-0.44643186583489447,0
1979-05-01,4.881469824136429,-2.0504750500769418,2.4152668078326687,-0.24481548353821067,-1.1682465691265027,-0.7552824919525224,0.8172425136271423,1.2264661438928606,-0.1897447428978735,0.7756625559706025,4.231430133016064,-3.3179984160727396,0
1979-06-01,0.09784533514239308,-3.074071742908683,2.8294274888140123,-4.5067816027204675,0.5839445287024797,1.8838048862654062,0.08675298578214789,0.217826711042754,0.13859736642698384,0.13178219745752476,-1.9864666515214502,1.8636009556062436,0
1979-07-01,-0.38571765426953797,-1.729485068097053,4.37418419164024,-2.227060158231517,-0.9341925620247507,0.5052324818121062,0.957455396599345,0.14163550035264294,-1.5215368584237805,-0.502309576996514,-0.01468450450391462,0.45702313742758843,0
1979-08-01,-1.7960496032719109,-1.8084600753954951,4.2260870211997235,-2.4429588049369264,-1.6751246191730274,-2.850766221430976,1.145557523342422,-2.8017493877152284,0.11033663306131451,-1.3188357758780966,-1.0494248844448741,-0.0009406969726171467,0
1979-09-01,1.36096257211763,-1.872627872266447,4.361240314105023,0.5949635342342764,-2.755639862392572,-1.9492763358087934,2.0021599174785565,-1.1751588236265254,-0.36965568832504975,0.22714898890361487,1.2810299816211173,0.4444252334119283,0
1979-10-01,1.5942299456942501,-5.107057393154509,6.153281693209238,3.8233623096737,-9.13592105579817,-3.0568371755628516,0.49068875088206193,-0.7435127781518744,0.45024377104951485,-1.3039073163047286,0.11929619986546511,0.6132180970712757,0
1979-11-01,-0.7611504576951682,-1.5553137598243885,3.9802708596769896,-1.173961323968367,-4.910108774257077,-1.3853611239374468,-0.9825495345937084,-1.2252912348321052,0.861508829339149,0.0905090450429037,0.04326430342550056,-0.025660787161189087,0
1979-12-01,-0.5322723567199147,-0.716270331939052,3.6764487280831535,-4.7601156227821715,-2.4505463011264736,-1.0780047274190612,2.278013928977856,1.4507490675509755,-0.6789452964019288,-1.357807807973846,0.2433848233606606,-0.17676356194970902,0
1980-01-01,1.2270564886187727,1.5209685858427227,5.55673431306526,-2.473125477924796,-4.466606721330093,-2.2494888167309175,1.0768709473472347,1.1194542862456094,1.0474607518321433,-0.7045654718819039,-2.2681435182161023,1.1020144456911678,0
1980-02-01,-0.23718017932737415,-3.1819076561654374,3.751471634999409,5.7408056147155895,-7.925470529330362,-4.1309315151098644,1.557006178653238,-3.500514531315068,-3.6223742018826988,-1.1101463261483457,2.4161371695277176,-0.9625329656737609,1
1980-03-01,-2.300823025606868,-3.2053085972933575,6.078221804590154,4.769438627819197,-13.643557982697995,-1.6052428482763013,-1.490927313742999,-0.46053202425807077,0.9226969137331797,-2.0143254722309987,0.686720887175122,-0.6330283096794247,1
1980-04-01,-11.263345257105044,-3.5728358211280273,0.4923880842517672,-17.32509448270245,-5.350178033043069,1.2955153479691992,-0.11218982985710531,0.6011135887955391,2.9497094722988852,0.24695972123846333,0.15109747978848478,1.9976281008252605,1
1980-05-01,-12.852359650312652,6.682173939309798,-2.214368924491703,-20.081289032198892,6.9667978212343185,4.8557296997427395,-1.279924974998843,0.19500551773799688,0.5748036191915364,1.666253403546267,1.55764621131158,-1.5906010285394725,1
1980-06-01,-6.372373685879165,2.44610831555591,-0.2719119627558982,-8.162854841775964,2.2307293195076716,-1.1403025001305835,1.0707165439379729,-0.351224389010998,-0.3919050081480993,0.4949018825589728,0.31398393663422963,0.5299452060330696,1
1980-07-01,-3.133494131228199,-0.4057683504292543,-0.13177269386865254,0.5573667805322925,-1.1150110835582743,-5.9619460617719735,0.16087563907279842,-3.1048100124213107,-1.096488080510187,-0.9696407240954728,0.456312869854512,4.266389269193868,1
1980-08-01,3.194835559060954,0.9883389427397907,2.5377150855908153,6.374632434563921,-3.3840550725213197,-3.774640827894177,-0.7453736764532147,-1.3184649762412555,-0.920418924008349,-2.654545944955542,0.4849998086033062,-0.8951256715778404,0
1980-09-01,4.53557384264203,-1.0298498212664227,1.2865572682882178,4.526979414480832,-2.417081473069765,-4.192740720487079,0.8580567892871374,1.346449724879978,-0.5265874417663157,-1.7570677566729223,0.17133387036788936,-0.25226398372030745,0
1980-10-01,4.544323246721574,-1.7616396339610216,2.01955288899912,2.2646746142214385,-3.5522391241584224,-3.6904384550792484,2.4105421829109996,1.2575968691451738,-1.0982746383524074,-0.3544076876682885,0.11211265804862651,1.4652841982902278,0
1980-11-01,4.362717389349439,-3.0224902101436486,4.746730781992524,4.273837463720607,-8.25831633219325,-4.790682617481818,3.301728007480923,0.6965050267716266,-0.924741739199578,-2.6134986222280743,-0.3190945005833218,1.1192213802757593,0
1980-12-01,1.6342820580846216,-4.987634746598884,6.24031417260223,-2.0663752969665214,-11.07788033423047,-2.335436467624159,3.9604837942130158,1.0377689463070234,0.864373077182861,-0.6785367210260571,-0.26436036239587496,0.5687483385858733,0
1981-01-01,-1.5277812897123213,0.34134489490294384,6.608965666750473,-10.698843740612276,-5.906983690693478,-0.8465586607253263,3.93154286951628,1.0834287362772972,1.899944067191816,0.2798245052829524,1.1056725909597038,0.621451977406356,0
1981-02-01,-2.0271948676090967,-0.5169663389232686,3.002009137992132,-1.0837084311105525,-5.628511081318782,-0.10229651394770845,-1.0682471841276222,-1.1296581318086156,1.1631890917725263,1.2741353025214612,-0.41876831714183627,1.0499900389465069,0
1981-03-01,-0.9702711698563234,-1.63942044513088,-0.9618250633110603,-5.487752321008613,-0.6120997535650433,0.30935478419700535,1.6451358056589631,0.5848659761504303,-0.5210461863539729,1.9519735507174512,0.5888267561039731,1.1601627104371364,0
1981-04-01,0.016204597550423926,-2.9809171003554997,1.610344242064018,0.29213976753595877,-5.041636311715646,-2.3887987107776905,1.6496211003848695,-1.7025785182532847,-0.7195174513284399,0.3419427452203564,0.29970446242620374,2.005438191057491,0
1981-05-01,0.9093498550898351,-2.581337297424445,5.1208279462970365,3.2650574029905104,-11.067463024505557,-3.990092772416328,2.9730438750519377,0.7266404076513558,1.1911451806079523,-1.3233899956596966,-0.6065047957402019,-1.5068593651072308,0
1981-06-01,-2.6276952460353065,0.12665536415857453,2.970800301231406,-11.46560895634281,-6.512687309028593,1.4402036034428096,4.199586359650458,3.2532215785223357,1.737272377831632,0.7393444759322472,0.6873271525005602,-0.035675073529024735,0
1981-07-01,0.5024960331097978,-0.7179072790702692,5.021622042377919,-1.949732197071795,-10.828671799285646,-2.1907398762965835,2.2692978561213435,2.096792053306845,0.35221112058677173,0.8360430507606093,-0.017530992747492882,0.3606412766916402,0
1981-08-01,-1.8116153221701345,-1.0581063256406031,0.8022821662741428,-0.553911881824735,-7.7145288619036,-3.3234189171744952,1.1491143148992822,-0.4946722497777426,-0.2504901704207796,0.2818303869896088,0.38122509773182434,1.4497058758277455,1
1981-09-01,-4.400610074211436,1.4767778251407704,0.5387567649720902,-0.6713580664048954,-4.7962265219185145,1.6306424862482758,-3.291441430192889,0.4430353008477717,1.1307377468710622,2.595502912613918,1.8252837814869036,-0.8294431069055893,1
1981-10-01,-6.071031066290954,-0.052733139634804874,-3.563332162808048,-5.7442282068478345,-1.4179942893040123,0.5138284044922983,-1.6231098622976454,-0.23460254648563286,-2.311926713164008,0.2979023938836913,0.9801446579567981,2.10150726096923,1
1981-11-01,-7.921974973250124,5.5581517747510185,-3.3587405582538192,-14.284466959912926,3.673946499651676,3.4867305070943724,-0.05813573869848616,2.5492301244375177,0.8143591932825274,1.28994882467631,-0.10421411904260268,-1.5110010226386532,1
1981-12-01,-7.150072757682618,1.2895404405320947,-1.9102110215220152,0.008718898701579665,-2.5613025592334275,-1.7150044652116538,-1.750140921165278,-1.8886732120031913,-0.8955190388493287,-0.16907432926952845,-0.3854705806244484,2.1890555666055995,1
1982-01-01,-7.331838691440185,0.533783026051217,2.4626022242017402,6.346610411443604,-8.886114871219284,-1.5935553714890731,-2.6649191061445614,-4.579370047094691,-5.602484804270125,-0.1903426988140556,5.559263395176145,-5.050995032677655,1
1982-02-01,3.1324629676032787,0.7976504775583103,-3.9921667167914388,0.5836908182721063,-6.0875245522936785,-5.5917620859581545,-0.7623475963526599,3.3193901026603787,5.492021753144982,1.0912271876533477,-5.1874525906931614,4.939285653026785,1
1982-03-01,-5.392466368154296,0.5990795908169396,-2.2523703174740404,-6.298925087517034,-2.147944496361811,-0.1488910082701602,-0.06700053704960758,0.37016903553979985,0.0792120440010382,1.1374122293573596,4.224985734869699,-1.9240453616191313,1
1982-04-01,-5.144036277433813,2.581281328824515,0.4331298783123733,-2.572575778554504,-3.696305968783828,-3.209124453943918,1.036913244318871,-0.3413476229795918,-0.17224818765697844,0.05508387526063233,-1.1405499277657063,1.8814434416713488,1
1982-05-01,-1.9783106947228906,6.552454452778662,2.1424192270934674,-5.036880182386111,-2.0599364938748694,-1.6152181390743674,-1.3666795211975142,0.524095718857626,1.6871205255439803,-1.3278202343346197,1.4223593702829258,-1.6210259984705073,1
1982-06-01,-3.903470719947272,2.1930498794666065,1.415550609976209,3.0646557101058995,-7.031141682793695,-2.516378839925836,-3.6617297402430893,0.7835148537076054,1.4170350981052677,0.5443365051161481,0.8661643636297454,0.8749250164022837,1
1982-07-01,-4.593311959689761,-0.6087710157175914,-4.399425244093259,-3.975671351886018,1.0386281345391692,-2.118447048059276,-0.08370679917759813,-0.6264962036164817,-0.26842377992285044,1.3135700364016671,1.871006482439728,0.2167250259627183,1
1982-08-01,-6.696826721230454,2.3828402812562364,-6.060386555994995,-8.292845714895545,4.877157755448937,1.2646236687096977,-3.107432920189993,-0.33360183704879653,0.34636102349475134,2.2333612504316753,0.17542310445088197,0.9771318156082723,1
1982-09-01,-3.647820518104148,3.0042207359168023,-3.1509689866913866,-5.288927129850925,3.519800485563156,-3.6661663272835927,1.289289256133022,-0.445109466127748,-0.16970830464197342,-0.5128961329788071,-2.981185546066266,0.7761891864922816,1
1982-10-01,-5.726936297090731,5.937922706021902,-0.5743078967238302,-7.88311711338902,4.06260905685133,-2.1991928047879354,0.5049868585453274,-0.11425079040524706,0.7820447014665536,-1.533695386150029,-1.2922880320002395,-2.236473593193996,1
1982-11-01,-3.4507863508562324,0.04766027959262645,-2.550487087018664,-2.7048712748133332,2.064035065053258,-3.7968972593415904,-0.02717751458433508,-1.4202233786595282,0.9782528133614896,0.6567407309973597,-0.4694409756421876,1.8738904955768714,1
1982-12-01,-2.436323030081562,-0.10913129639415646,-1.9495909168166223,-1.8195231767962599,1.457150309347457,-1.5988551017888795,-0.6822646467145912,-1.707011872655786,-0.9588461006760499,-0.8998321797393019,3.231758089006717,1.5304531996597774,0
1983-01-01,3.716550173975066,3.075695419517154,-0.4659250259966321,-0.6676401036240126,3.258645378338892,-2.184360224609629,0.209821490418641,3.7871632887831876,0.4349936899613012,-0.13275478376431632,0.04781798108393069,-0.16936491477630192,0
1983-02-01,-2.1762306679548495,-1.1756507671347924,-0.3179140398879364,1.892469538436697,1.172934176889617,-2.369757044768266,-0.836891514779518,-2.912122198002557,-1.5298317272543653,0.5186595883953873,1.0914794195821473,0.9341543946504455,0
1983-03-01,2.1343103183095167,1.2018222618862806,-1.0505780681130195,-0.01378587987617795,1.943371757630265,-3.1488544605562985,0.05397771198763805,-0.1350938151290979,2.2233833284725963,0.6195784561142916,-2.4130350885521925,1.0970239536533164,0
1983-04-01,3.6694530820364695,3.5352184383675374,1.4626748839914818,-0.2892183056114187,2.0691597980847782,-0.29574391711852094,0.4508383117219745,2.850648736055887,-0.7711307629564619,-0.8037625008041083,-0.34686747827049585,-0.9147465048480068,0
1983-05-01,2.9232802363760304,-0.9517732815585426,-1.4474358431399308,-0.8145782007509227,2.359163494899629,-1.88671262605427,0.6713478596532915,-0.30439702847041916,0.11247800816945802,-1.069349473887093,0.4718427224400057,1.3745992560415952,0
1983-06-01,4.347093202189534,-1.4236998028227337,0.4246217256326865,3.4570644150604677,-0.27454249748081677,-2.2547731750733893,0.3085936776976976,-2.2441442879015945,0.5900309120367345,0.553522655152538,-0.5193318594023326,-0.06586837830719527,0
1983-07-01,5.362651344307498,-0.6501927709911567,0.8344728730194519,3.346418234921854,0.23644031277148825,-0.7039096539119174,-0.04571448031783711,0.16612671311167806,-0.3156598525746889,-0.6530825104398938,0.9066890010465839,-0.8970766325787015,0
1983-08-01,2.0365975448002676,-2.316916825022986,1.0812274958926777,3.80024616258512,0.31846699023521585,0.401357210265534,-0.8179266047830671,-0.029590762555004806,0.27010491022005845,2.0075207763829774,-0.009226668466153646,0.35427762990674994,0
1983-09-01,6.124775797370647,-0.6556006587695864,-1.7141124581262221,-1.2672535878851119,2.32930422334391,0.742500589076907,0.7129259291672302,1.2916978277158335,-0.4735807718090111,-0.160693664253545,0.6695805893095178,-0.6576382525460034,0
1983-10-01,2.5832442474996853,-1.090045420334935,-0.38077622260865623,-0.5091383483664925,2.330466148527252,1.9864075405120878,1.2401960277791584,0.9530296131542555,0.04861091883240255,0.35612866222169803,0.40602384175019335,1.5666542928832738,0
1983-11-01,2.9671259553821,-1.59994904959785,0.19115228850272808,1.4921606438643553,0.32556998454176483,0.9022493784392003,-0.32455258306285356,-0.827856703188075,0.6174653788134953,0.41830038397898334,0.13838929336512626,-0.0993877783523663,0
1983-12-01,2.4579001638934885,-1.3027027211822906,0.03531668228512855,1.9054068341955004,0.6303524435313893,0.8480748760936765,0.19616283440458476,-1.2164758051854687,-0.5396041106611521,0.9066412829893166,0.687950848278109,1.5076758791059321,0
1984-01-01,6.120490811977896,1.8457696069482221,1.4770706395351547,-0.2242837437609159,2.5646977426644306,0.21716485942165453,0.6338476026745574,2.417472573173202,0.9578581258903431,0.892044288156617,0.4968785845047852,-1.1881712938280373,0
1984-02-01,3.547748879743209,-3.260252545153616,2.0857126231338956,1.5307590990833746,1.7771587933334296,3.41439778332633,-0.38114387873019134,0.10061828590701903,0.9529824543801196,1.1328187517425876,-0.07182591424800429,-1.3024651670742093,0
1984-03-01,2.0729591824543903,-3.2701106470572574,0.3924634052123096,3.4320597422818615,-0.3845252409193479,0.23999607506561677,-0.5762242404388818,-0.5791319099676027,-1.3718043491070326,-0.5554936646219647,1.5831301936249367,1.4383680711804188,0
1984-04-01,2.532159133872059,-1.7622324525076696,1.3503479440238106,2.4525727541634232,0.06335604365224275,0.4991347345519518,-0.8159724504518062,-0.7618756159868372,0.8557678328035548,-0.13138623898280294,-0.1885211502917708,-0.3219564393560193,0
1984-05-01,2.518928760215994,-2.9170744443538337,0.35691131847294333,4.4687354736832,-0.8050186478422805,-0.4031537879916294,-1.521062302304157,-3.0419212708116916,0.5830677604062003,0.7588701429443304,0.03590201883722483,0.49305719343579624,0
1984-06-01,2.501054052652348,-2.194016400506123,1.3298621107511719,2.5392518839250346,0.4219157550135377,1.2660466800211336,-0.49477578246003323,-0.7554406531117356,-0.1693804145109355,0.7652896091792694,0.5589745261905359,0.9819516624415444,0
1984-07-01,0.896390971295141,-0.6670174732209884,1.4852941021340025,0.8504252441296699,0.2003167126751095,1.1151203550353148,-0.7111971319490819,-0.2622662755055636,0.9073466602093433,0.8591790935452801,-0.06531810550037306,-1.464881308482029,0
1984-08-01,-0.2736593028987167,-0.2536139223155143,0.46780677708226764,-2.9963713885858287,2.5375315271921783,0.16899240618061734,2.2100615632033214,-0.26622995738792277,-0.9592158937794698,-1.9356181374762202,-1.603929730627948,-1.1753928840713468,0
1984-09-01,-0.17443769492579328,-1.049428633306964,0.7172059342830235,-1.5281612041547987,1.164398878227239,0.9253555459675795,-0.31779887307862736,-0.9513758476191334,0.015509653242276232,0.6440995438566698,-0.3913609023807462,1.6095161889641194,0
1984-10-01,0.3898652337299124,0.5696717067037743,-0.5306243636580305,-2.045467519138232,2.9176345984381817,1.6178217643335555,-2.191646730038502,0.35509879729294613,1.2124353427246866,1.3854094925242801,-0.25852782823601195,-1.1853372255764985,0
1984-11-01,1.2967220732179812,-0.32571972345988587,-1.3195929787413443,-4.854592252776012,4.773113025739898,1.4187455034411496,-0.4399281597154851,0.30509913506947944,-0.030107031627634603,1.1548539129193256,0.9934656273577185,0.9470988360041409,0
1984-12-01,-0.17429086486535597,-0.3148762867303739,-0.8716594131059688,-0.1805284241423315,3.1170116478819123,0.8716168026135369,-1.4490016275402764,-0.3704778642269917,0.7967737346981562,1.9761630234298102,0.561659002740876,-0.5290342393590686,0
1985-01-01,-0.16442598981308254,0.7213529888341557,1.170927493326583,0.16668320972895523,3.087843937609794,0.07757446532847814,-0.04022088814959411,-1.7150013185405646,-0.3163341954224652,0.9585290158634291,-1.216249557667897,-1.9830200470189427,0
1985-02-01,0.5922608815242754,1.0128353666912921,1.0543920073634463,2.3641970057337143,1.406697045247143,-2.0822253359158718,-1.4632157432642192,-1.6570772307484491,1.0556859379320385,-0.8497065504607987,-1.7265873856665952,-0.0924178681385257,0
1985-03-01,2.157698540944876,-2.1384506538761108,0.30457258393176206,3.8043282751152803,1.0964759831577797,-0.3058200896684792,-2.716291420257936,-1.6921653351443562,0.3443837903122573,-0.1986934069291412,-0.16198195527206577,1.35518332797252,0
1985-04-01,-1.4083185018094349,-0.2045977021602537,-0.45949076472119815,-2.8737827373975584,5.351015999949183,1.3498196544274441,-1.3834704560931816,-1.7920948687473768,-0.5487733211182039,-0.34493287254422417,1.1219114560407941,0.6605125441448291,0
1985-05-01,0.5526713089688694,-0.4543064061303188,-1.108280917189368,-2.5814111892161873,5.049542254100335,0.7487801137757947,0.006684842131783237,0.12648653601897183,0.39653304584155,1.0237611954108712,-0.8687380663876707,-0.9901592954869562,0
1985-06-01,-1.3789803106847243,0.2658965647243658,-0.1912693766108259,-3.6981010415845215,5.4597944203454345,1.4180946473703415,-0.5766121551110314,1.3432011975578269,-0.39843493411173314,-1.2452890754754453,0.21160833662727815,-0.7645027694562261,0
1985-07-01,-0.43166939912679964,-0.21123135878716784,1.5153305869704132,-0.15261034854313027,2.304359457949979,-0.541908697097007,-0.6302352843593773,-2.3243477973015367,-0.838016787216203,-1.3477805390184976,0.759374209232842,-0.07317717158342513,0
1985-08-01,1.8830016675921692,-1.3438274394626775,0.7100218853836431,0.6009547948853794,1.879682001080724,-0.37420715575273245,-0.6678827269108247,-0.916709004709875,0.7823089949291219,0.5773927400139757,0.613918341741716,-0.23894154269968942,0
1985-09-01,1.163776663902844,-1.0634069236806925,1.2211419873663618,0.6126016765473017,1.6181909164398132,-0.18582567767907215,-1.7774471362171966,-0.7162730704955573,2.2040740702715005,1.303099405856736,-0.31757667365438175,0.5278708308360259,0
1985-10-01,-0.4194528518504831,0.6819303771599912,2.68030505138494,-1.0326543206908898,2.97745311052157,1.3338147606646917,-1.0642914236806806,-0.5388215905914551,-1.8776882877003225,-1.94605585964407,2.1212576314820324,0.9442474162872232,0
1985-11-01,1.207330460646155,0.6208973174210225,0.6671197014374449,-2.0939397109213447,3.7281076981793184,0.10805029756195725,0.8915038266453706,0.7356071586841112,-1.2013817393627773,-1.9407885751856253,-0.5939654348064979,0.049492008021360875,0
1985-12-01,1.429638061979699,-1.3158100803572588,0.8431761793059028,-3.0598939336208053,3.2156135598389897,-0.7013081434856959,1.4120401900451567,1.3328456182052753,0.34533723910341196,-0.7409759900877728,0.6679139354936927,-1.0059475518653311,0
