sasdate,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,USREC
1960-11-01,-5.668220370838365,0.2999180596433992,0.3351058990970568,-1.0481966215746636,0.12939630285159476,-1.9631776447798779,-2.9932596956427946,-3.9829101007388754,-2.9038460142807234,0.16545530951737103,-2.8853439312401226,-0.9155246424165667,-1.217946630928302,-0.9465729406586962,0.19121871713203425,2.337403408354577,-0.6174459907689472,0.27311075772159393,1.9390222665332255,-0.3545324579975104,-0.9275825021093486,0.34836661545234077,0.2667200995876518,1.3406675035875153,-1.1922822860829552,-0.11906565861833088,0.3108092890698655,-0.4618882306815656,0.1203328821384089,-0.2635754977420668,-1.4111208327963145,-0.7964620687502684,-0.8691757010831028,0.011340008047762069,-0.8711052698631566,0.5147642498802746,1.0954017765642503,-1.0819000570522157,1.1163434488206816,0.02700845294950413,0.5349282982573775,-0.7954306320889921,0.17262077644412474,-0.8244910498819036,1
1960-12-01,-7.560720643245619,1.3032833441489944,-0.18355735226066083,-0.3496765683109043,1.2222076835684512,-2.273427763389914,-3.9789992632304756,-1.1633681886092049,-3.3932834596861317,0.564045301769749,-1.3441545859076909,-1.1649138678939908,2.2391599109897347,0.045229421727773646,0.04952704666864614,0.0722763777656703,-1.0302718392546941,1.1776981237625523,-2.022741067442727,2.077877771001664,-0.42916525159247737,-1.1070450569818278,-0.885341708119393,1.4094221111146266,-0.9143277900464596,0.03912814970796053,0.2544089210876603,0.10289640991843567,-1.4636255302916428,0.37036020883958365,0.7087485655481969,2.965560350048623,1.8069164508474929,0.8775150430661792,1.334314033458643,-1.705715253858726,-0.39437276418795836,2.266258533167874,1.8992126052709517,-0.11896276654061708,1.113688672410645,-0.4273700276532276,1.059025748829896,2.6510699385702825,1
1961-01-01,-1.6976811212425589,1.1886374964878315,-2.761148141963576,0.005254681509997695,1.3959466268291785,-3.6154015956163787,-2.9177831264224645,-1.658982199064724,-2.1927280541081933,0.11293788237365937,0.2043251179242614,0.5015001541158637,0.26461796290658907,-0.13392293152258541,-0.03381519108866547,-0.4160845687400799,1.3159385869221083,-1.1164352747150967,1.7117868084185153,-2.6905472093994285,0.7163898337183887,-1.5033759910546054,0.8965073580702337,-1.7651306575254166,1.5187328935617306,-0.8757716969786385,0.031049236249260554,0.0682106521532939,0.8912122764147137,0.024975477016098754,0.2617162387809826,-0.9973626293789669,-1.7953421839348356,-1.6407883016916376,0.18164029845319601,1.4513208753428803,-1.1243644596813749,-0.6936383951828978,-0.6370392721851571,0.5838352505246256,-1.704108901962452,-0.320298871397384,0.207766642469338,-3.016388721661895,1
1961-02-01,-2.449704073592748,1.6724018227267838,0.3238934175024086,-0.03443434605966568,0.19797495705737483,-3.8552555592377975,-1.5501035128071654,1.0597489475212993,-2.4784562332036226,0.029289594447263253,-1.3630865610077505,-0.32884132747056694,-0.2380623870588245,-0.2691372733744797,-1.0918083481783414,0.27304179802356937,1.186390827625939,0.3123497402894713,0.6149362706862674,-0.35205649295855806,0.16989292995839658,0.9813107592967364,-1.3111921064052006,1.403350595782349,-0.5277436707156791,1.2290299514516227,-0.03832215641839107,0.46968718148030675,0.7072473703780982,1.3909750535491843,0.7625605714551946,0.8957688791252225,-0.08862336867286698,2.0271243647685098,-0.7991614851583849,-1.5605150359324156,0.9083589787534198,-0.11502543867633541,1.0327820013882387,0.3052299445142147,0.048991735566839875,0.8684819500351975,0.16024208144206983,0.7823349808262756,1
1961-03-01,1.1057989012682115,0.2783146637015758,-2.442320245046638,-0.6783775352227456,1.3744097235069004,-3.274003241687543,-2.3556072582626664,-0.48321972984826267,-1.8410900747184662,1.1183951110896615,-1.6916176586793688,0.9286668954400471,0.8670224690346394,0.5790555462825188,0.4059873513539339,0.6131893864177645,0.6412758883736619,0.4193807294948739,-0.28439436296941706,1.4735429930352233,0.07863357400073905,-0.2554063913485251,0.9344829509722952,-0.6894077013035027,-1.2328200199259451,-0.06992748406071393,0.26779074370910666,1.0971312348419673,-1.1264642145759864,-0.6109980644870338,0.07447531424892201,-1.2171151398842686,0.265083119309901,-1.089062554053304,0.860334144781424,0.4384406786675724,0.15494906796667735,0.813503635410892,1.3505257542414062,-0.6099813686550725,-0.8205872129166927,-1.0048393078477362,1.5162918528036953,-0.9684809553756162,0
1961-04-01,1.438267490528156,0.5008014244735097,-3.2518925043503746,1.0657302850061956,1.2493708003031612,-3.921519745838772,-2.3984027303665685,4.215057309113897,-2.851559012180754,0.3105364170544815,1.7700881901181607,-2.5004283108986494,0.7753356496923315,1.227329310575268,-2.1864611532386804,-0.8421132899602027,-1.2002405039818258,-0.7280088247614637,2.76582354963469,-1.7360426391714938,0.08962078641426777,-0.2683459092969032,2.1966865603821533,-0.38078257358414913,1.6258302226156973,-0.40809227406237525,-0.563925564159375,-0.41772785476798074,1.440401557590328,-0.13832806188676747,0.07061455236714671,-1.007537294088001,1.2592837130085586,0.8005538589067331,-0.0985091119900718,-0.019268358206961326,-0.05438756515340867,-0.47273746141273115,-1.0660425030014091,1.5432743018213504,0.4886126697400619,-0.9616411026887128,1.0291022311124496,-0.14770125508782242,0
1961-05-01,3.7401775982304093,1.7786944222462757,-1.0836216880910647,0.291737537118157,0.4431606043538472,-2.7471279825508237,-2.394170390422139,2.805028260865477,-1.2744413411951072,1.1203412424819308,-1.309472566299572,0.290098019816822,0.37220306587108115,0.7404721956960666,-0.0034325159528627563,0.7053419161192105,1.9625715701140263,0.6481447225555249,-0.39686732952172277,1.1953859316281557,0.6025849413090965,0.4865672349600359,0.9238631084297408,-1.0835580926829234,0.9537133840350622,0.2854591527474278,0.04671641914040017,0.15710933750897002,-0.5604893936830633,-0.4097632749030839,1.0774149589321327,-1.1943559669307438,-0.19514362491446538,-0.13372222656652086,0.33760047079179034,-0.9452647120172963,-0.3931049585726062,-0.015556891202554948,0.6663780627580176,-0.4028353796584501,0.42937159314962353,-0.5279384737877547,0.6559861441571375,0.2617574116041009,0
1961-06-01,3.5973589192092734,-0.14345336691932326,-1.6401539184889533,1.6687415687332514,0.7926096841334566,-1.4603932507798112,-2.8247582801957507,1.7770893425278067,-2.036425141558216,1.7948044083058832,-0.36616270404681145,0.6628074614645239,0.3806351309549467,0.4585754344239319,0.32480615976234234,0.9666590141181545,-0.5934055872141726,-0.3989424467058579,0.9496520550329708,1.3640734419351446,-0.25737294271660893,-0.8736353215194742,-0.13368493030869993,-0.07667193297017341,-1.2521973409182394,-0.566494036708089,-0.9124837835001767,-0.955335642557233,-0.9388124695753455,-0.23571741860807957,0.6790298928429956,-0.2678553158312421,1.4063927836475623,0.2718761899919934,0.3359892147516787,0.507628299650214,0.5426382171565765,-1.8970344615506538,0.38416093162702447,-0.03344742217045825,-0.3050735055268059,-0.2567785972448421,1.6090873856985428,-0.398345969097524,0
1961-07-01,1.716209202842381,1.6742743226712906,-1.3040225024694398,1.577888571063802,1.0762984539730613,-1.342342266923333,-4.81194806036084,2.1117463963351626,-1.0958715717515912,0.13869166489440482,-0.4549453006429835,-0.6591092905197947,-0.5638718916664349,-1.006710937519737,-0.1414291821098225,-1.549587826143749,1.225745986602594,0.125312064977862,1.1368973596339298,-2.104676061588371,1.1026315445576016,-0.0652756827936929,1.8610086367008913,0.17100430493741076,2.3615754685317514,-0.693638671862167,-0.31459107552371407,1.0308391423436456,1.4545092809459987,1.3500054983893153,0.12615462962765628,0.10860164504852347,-0.8852242005866324,-0.8243949614841248,-0.47445343894118747,-0.739563681012601,-0.49387087420013237,0.8916407737294567,-1.378601001542801,1.5397900529718678,-0.24114976780996747,0.21878296068920297,1.9468360752715175,0.4121842426671639,0
1961-08-01,3.670536096737758,-1.1573770698984682,-1.5876971985841353,1.3914488532763063,1.1130384926197698,-1.2733572509078435,0.15081729934545263,0.8002137308812247,-3.9472988565484504,2.29864226794655,-1.3310545696721967,-1.1485717251107346,0.6237482667802099,1.4166452425729006,-0.6296487465778093,1.085389475981616,-0.3283208684006618,-0.17414860614916322,0.4711536910552817,0.6996418914555054,-0.30876691072715917,0.6782498093676064,-0.9890386914078725,-0.15444997737586033,-0.5171817381097578,0.5932156356415269,1.1888927711115347,0.606921404974933,-1.1152535380928195,-0.4632079748119494,-0.23428257333200211,0.2680345215054949,1.742648694666754,0.6775896832327322,0.5975315586758014,-0.02961159058307272,-0.48480611170878873,-0.3471326105606385,0.3468940392105126,-0.35431407353446026,0.441206695519084,-1.4909243351666461,0.32522074226103115,-0.9200571213959294,0
1961-09-01,-1.7777466235757422,-0.3203992178119772,0.07812496197845242,0.8410259302466632,1.5386817699467996,0.23976508231229954,-2.6520341674266916,-0.3833553314659311,-2.772758227103269,0.9511351028366317,-2.530233706830182,-0.39570276118963765,-0.7859366620949784,-1.21944100683585,0.8278906904116264,0.7364209082801696,0.42618727196608036,0.7367501728898456,-0.8754362651568237,1.2037559343346502,-0.37705935968061044,0.73929973475594,0.08833737904632993,-1.3007725393809122,0.21520271131633026,1.4631995702189653,0.3261015758548581,1.5399599292404433,-0.007306087143176117,-0.10385391252933816,0.7871692922374898,-1.5045243086015803,0.7167853694496441,-0.15191432001525648,-0.4167737507405563,0.6188057653050804,0.23809335820358418,-0.2688921917678903,-1.2648593371676315,-0.9835108593846035,0.30606685003589035,0.417672027747223,1.7597846502774803,-0.6491467469027432,0
1961-10-01,4.492532431972119,-0.6894881011828385,-1.977909077029489,0.4014733457305623,0.9499675584919498,-2.053539648442215,-1.1348910976243325,3.5264725715407463,-2.1169162160613864,1.7302310850132483,1.3819210447461683,-1.4082690096627923,1.9856607987422268,0.9754931511086289,-0.366030199428563,-0.4821997558614283,0.508327315397568,-0.18504293788975543,-0.06432347346165912,-0.9220154208740525,0.3383278806846464,-2.2335853562524415,-0.12769818567029104,0.22643169089976584,-1.0728387342980468,-1.2825382571154278,0.43589161702560897,-1.2614455426666147,-0.9126579728491964,0.7985273554027883,-0.8348251157461907,1.117704916860165,0.0063019175133351086,-0.23875604875854795,-0.4029675708859846,-0.9344920707879258,-1.611868600010396,2.164312321151126,2.012703783210551,1.9392806140464696,-0.7380676673902786,0.16848495041653938,-0.7461907100750341,-0.25862956939096976,0
1961-11-01,4.911913615498269,-0.13881280982794178,-1.1395714597741917,0.09827437591304342,0.6136842976186277,-1.2312380704111985,-0.10476885016439993,1.9438634157435142,-2.0667429380429874,2.444342762294684,-2.3506481556348873,0.552172884761026,0.07388519937790912,0.6204849337584013,-0.588647435873625,-0.9010023003843727,0.6184232258176844,0.8853932788470501,-0.8983933618773882,-0.4761832355704583,-0.7137855117791334,0.3623548460026679,-0.07988782464777985,-0.2847585637466159,0.5524140320275389,1.517971616890132,-0.6552774192981332,2.0834518624220606,1.526612347682652,0.7930897715698897,0.16400623545140472,-1.1251300623398683,-1.0116125804752407,-0.10301027243520676,0.707462391816958,-0.18778124241884397,0.5789147585180573,-1.183425655418755,-0.5984830108447176,-0.8502001648853115,0.5331993997677809,-0.04723519690350462,0.9784539414240073,0.10372483112022673,0
1961-12-01,1.660958068324345,-0.14213446548964018,-0.2410719118848718,1.451560999532675,0.924807061289,-0.7773612856660218,-1.7003501206374818,2.3479426743664433,-2.075453585920387,0.7823672251486445,-1.53649654160006,-0.9205345469486649,-0.11818072437868991,0.5748920179085542,-1.3105677353445135,1.7706472118958367,0.21081869229324524,-0.9216210016363469,1.3803109587208082,-0.17230280023279584,0.05130104980551199,0.16391213369724814,0.5089403559806693,0.16146557708651083,0.46794167223134037,0.7417781659611823,0.5879701939460794,-0.04521258740511325,-0.9402379167373904,-1.0207474356635273,-0.9892071835204015,0.5598027120414081,1.347733270629539,-0.22949426093138903,-0.7119879356222967,-0.1815977754279935,0.4285659395222219,-0.04393628744482415,-1.0243480518286614,0.41706147047825426,-0.47068715088884044,-0.19465147752328116,1.4022430824824903,-0.6848135245674516,0
1962-01-01,-1.520885217243162,0.4748783200820251,0.8311198561081414,0.8624413458352221,0.4436381666419085,0.9629969732821602,-2.2368406183485985,-1.862541953169158,-3.8230524358019404,1.0936909614096326,0.5427705772200762,-1.7876644842666731,-0.03835699579502838,-2.128844893766175,1.8525775112611238,0.657818046411413,1.0286164645562885,1.4429723510952523,-1.757176906597689,1.6008501040606549,-1.0059021507238783,0.8275349189238582,0.30999721149752707,-0.23037554479404693,0.25071140049106666,0.643549624458645,-0.661783156353092,-0.3912333997845091,0.29546489722733277,0.8097314447745952,0.40558627979779655,-0.3539370598923036,0.8252137939236929,0.070133884875937,0.049939994293006,-1.5343683147923055,-0.1207614665205981,0.6352549640176121,0.12458889888565454,0.8988100750451171,0.6887980160349867,0.737487811480468,0.9069590376628374,-0.11295130760402071,0
1962-02-01,4.407067856811333,0.5826393986697191,-0.5947305397006382,0.29630829419916505,0.4895916041216663,-0.2504049562452325,-2.1304556823878293,1.6511466311155207,-1.0080818411680512,1.5761901510377567,-2.6461804636438293,0.0836580672526753,-1.0873422401583441,0.487158322880327,-0.34273226224849224,0.624154356376671,0.7549338574201099,0.4837902808046615,2.5567477734573756,-0.7909666508435748,1.9864019632562586,-1.7033565338647296,1.5950290234794644,0.7478922418843137,1.087072995068768,-1.1469119651081547,0.33253139678523275,-0.6705039379448933,1.402053614165431,-0.21757475307292293,-1.5855223507081728,0.39813752884880177,-1.0775599546843364,0.6067358627166324,-0.8938921608791124,0.10301643620040037,0.643722891724335,0.6545750556298041,0.4712151157331648,0.06026988011911296,-0.5424114480492407,-0.12279517836516608,0.7799349262553836,-1.6704745816677304,0
1962-03-01,0.8381706714257123,-1.626017109040705,-0.6606895513754353,-0.5844093296151222,0.5017013299867626,-0.312574500277129,-0.8421275201858412,1.4657283777195658,-2.4379509766545793,1.1736070941063115,0.02022498864502555,-2.0016762129242287,1.5774099278537026,0.07826050970136883,-0.5038469397186571,0.1753652476226713,0.4529103271649617,-1.134169858314866,-1.712861813245345,-0.789144210386265,-2.9823946767040397,1.2960728114905697,-2.146364324711347,-1.764328913002779,-1.3445889924463545,1.9055925715229762,1.1620738015683183,1.6781741429369073,-1.3106977236777413,-0.8691180678120595,1.594040187303858,-0.6055426443033323,0.011060181073065816,0.29795304928249106,1.6555877046157286,-0.2474468981073442,-0.4594444130420636,-1.3375499594740767,0.5137819624062411,-1.2584200005974064,0.21441714452215438,0.1819574754095136,0.47514501976595225,0.9471738059024378,0
1962-04-01,1.838178422979824,-0.957569222138842,0.11744506771129638,-0.5988365981199986,0.3360854171967454,0.8477040854902255,-2.9024598546387805,0.30104014447992183,-0.6040018213387788,1.81247974866289,-0.7223449905619865,1.2423946037985552,0.5077269963232429,-0.3018260402768557,0.29881965794186566,-0.10064206174997409,2.0003508336758524,0.961654212561892,-0.7519350355790745,0.5152675787801249,-0.7462001027081056,-1.9766425622152126,0.544700715704009,-0.3138726872738624,-0.04089357509373948,-0.3415267755640811,-0.30026444766088184,-0.5433171613103263,0.4985991156442437,0.1289316771517979,-0.09944366088277966,-1.1014579740257022,0.4872828775641109,-0.011460691720694569,-1.5387030217732403,-0.8606023491462033,-0.6893750171575933,1.2343243776644255,-0.2694824658272094,-0.0028992512188288216,-0.17520722023118845,0.5622950275133927,-0.11131018078023852,0.15805532155147853,0
1962-05-01,-0.061661184467457844,-0.6609005298266001,0.05266781906219617,0.2525329016687641,-0.18627392619646416,0.2275652241237282,-3.6620794946570245,-0.014858539417374477,-0.15120578224531617,2.4098506376807585,0.4356298257335327,-0.8673205397324129,-1.691375652406107,-1.5713993984324717,0.3647853579743534,1.7432258158462688,-0.2856118385345635,0.27861708662005485,2.236424658650065,-1.1552306882258239,-1.264350245634371,-0.6747907266960874,0.18357461848357864,1.4424972797045363,-0.7184996141231941,-0.47686043160900454,0.21109881854686177,-1.1924771874482172,-0.2828429023110221,0.3571599840088921,-0.6269900203713504,0.9653866148661271,1.1710707818952335,-0.9770661969697045,-0.678396332341787,-0.008234466416483361,0.8094467146315768,1.3289147612577257,0.17898709024948642,0.03674934902519707,-1.1141879307981986,0.4186047146943623,1.1490464474686022,0.05539242128325116,0
1962-06-01,-1.8500506917001265,-2.4510930814827265,0.4771374830374738,0.7107441641144068,-1.433248742821939,2.0303589874574564,-4.4796875132583445,0.38146572674562634,-1.0896618154560727,2.042374420152956,1.0821803580162708,-0.24559078848154242,-1.5895918042034851,-1.2210128759578218,0.1707099233859279,-0.6385774310158752,1.8716611047132434,1.3686231461856126,-2.4105045827305656,-0.3423265390813733,-1.267578235686744,1.1479180783084821,-1.1211941404225092,-1.4368329186973794,1.3891248527064852,0.747756030382775,-1.312948407064869,0.8111032007904821,-1.3125555565958844,-0.49570810013567385,-0.06575460916742369,-0.8308087904706631,0.9353194486613163,0.06345836143498504,-0.888038566160522,0.14112329246187538,0.9635635345875738,-0.23390394825278435,0.525677771358455,0.053896955514799706,0.7610125351545878,-0.16557846141248586,0.8138051711550581,-0.5603525812612542,0
1962-07-01,1.8335137629567715,-0.6846905622841883,-0.32896064708569106,1.0178498231999524,0.7316362419662303,-1.8664387922952912,-0.1868854917745243,1.3499136851754163,-2.5139351498218736,1.3709718081846365,0.44567662502430766,-1.61366718383143,0.7664673572888123,0.3342392624535857,-0.9756839264048629,-0.29559163040950953,-0.33730496732188014,-0.5205799205925474,1.057064867255277,-0.7682489654552241,-1.7406549944510301,-1.2534571747213565,0.3596773885502572,0.34817069120893307,-0.43854733922463685,-0.4795860375009513,1.5279148689895539,0.13154312986653285,0.4746064439242225,-0.4795293392908381,-0.08022512242473083,0.6469223718803173,0.4552953917246893,0.6362706489675666,0.28130978032107173,-0.6649982048156676,-0.6255009348056287,0.897453803729589,-0.21497082750514787,-0.4245338564580078,-0.5234651433730038,0.2077837465166633,-0.6250436010600525,-0.5243443251977751,0
1962-08-01,0.09563202761062398,1.873109896245295,2.1822353562583365,-0.6180373518371756,0.7318323081106131,-0.4836132118243529,-2.038567938250037,-0.579467585578502,-1.0346321957962845,0.441132480264486,-1.668891215685723,0.39294356280450204,0.290229496081291,0.09456613548868702,0.6417495913786464,-0.1372953468978396,2.369273613191198,0.48407267167534573,0.06492387317961221,2.4317750033886165,1.484760856261815,-0.7089642378716269,1.4332206360372621,0.43489156170687204,-1.8048518798965707,-0.7030352982475366,-0.1871669322712678,-0.7870236944202591,-1.1666713418864625,0.5007366658453626,1.143579504947986,-1.3512840829550343,-0.6312507841559657,-0.38837660601592966,0.18079050335828073,-0.3734203569697449,0.4095631543277438,-0.49883678614545207,1.036560034788841,-0.7523641742052145,0.43878639147617526,-0.6285956926049047,0.23848074662068863,0.31463364668719634,0
