sasdate,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44
1960-11-01,-5.668220440830997,0.29991817673192916,0.33510250296750127,-1.0482001102575755,0.12939679404241752,-1.9631818258305456,-2.9934202188702304,-3.9832827060211757,-2.9043889607333764,0.1650278279187035,-2.8866126210613787,-0.9153695866335738,-1.2193367823783143,-0.9463221262330874,0.18995342298846857,2.338631043234644,-0.6144407451578755,0.2735082203607398,1.9377062199248762,-0.34977768471493104,-0.9194855118905366,0.3488268264179332,0.27356964857609356,1.3458511266137758,-1.1956635096317478,-0.11409250041525221,0.30247121074724226,-0.49184407439649674,0.12172367091884438,-0.2877671602022837,-1.4131630834900848,-0.8021146915907618,-0.8589289708554682,0.08750260075105135,-0.9265650057244726,0.5349869705315957,1.096997114510137,-1.248745230713452,0.7882419630458155,0.1540385211138429,0.49576225989354505,0.927257450575739,-0.20259782326948328,-0.8921162731764853
1960-12-01,-7.560720505380898,1.3032855636606857,-0.18355883351232344,-0.3496737006308709,1.2222107079374154,-2.2733643952850238,-3.9791283013898204,-1.1633230704905364,-3.3929451132977766,0.5639178722557783,-1.3445750937867382,-1.1647493651226626,2.240631051091008,0.04400434495213442,0.04874354791524182,0.07293811061464976,-1.0295409612519102,1.1760716941182736,-2.0263048929654537,2.0747425132161688,-0.4316408293584725,-1.0960913840818307,-0.9148511540241805,1.395595024253487,-0.9192790475002519,0.04020508996267758,0.2530577708766684,0.10318785010460084,-1.4210202555879559,0.3984923941225548,0.6619349028164019,3.01207683424345,1.7725489541260464,0.8467476248349517,1.2728032456958756,-1.7288908628616555,-0.3597006569560025,2.1796070466117636,2.0491025773029423,0.2803835567153073,1.1210651891736303,0.8125758204597834,0.6691212879117051,2.640246156383278
1961-01-01,-1.697681166834049,1.1886331819585358,-2.7611551425899834,0.00526526491084602,1.3959067663490285,-3.6153044127874545,-2.917526981544269,-1.659000690716139,-2.1932642369718187,0.11441256579181416,0.20541050064604904,0.5018649983396827,0.2643994376079809,-0.1374062691464902,-0.03411254156457018,-0.41220052582293876,1.318686931686112,-1.126139385388657,1.7161892787620325,-2.6889159129195415,0.7210046356135873,-1.4893714735041335,0.9035794756827904,-1.7303943653695741,1.5404741205627352,-0.9069069437967834,0.09915153750762719,0.08859793335925427,0.8871674916610155,0.05160525212421851,0.27781537096458364,-0.9685155175696814,-1.7731675366604978,-1.5895931304979891,0.15351214407476993,1.4219751950102317,-1.0149199110739777,-0.7219491405613075,-0.7455055753180216,0.7393681013545182,-1.737212301123988,0.7590009708881911,0.5004984166832201,-2.943772434096452
1961-02-01,-2.4497039955794473,1.6724028467147836,0.3238909651034303,-0.034425783143544976,0.1979892735530765,-3.8552656233544886,-1.5504776683658272,1.059637389569933,-2.478113012969842,0.029013634297501638,-1.3638615569397803,-0.3291305874136278,-0.23733865559406978,-0.2688818256091441,-1.0917482963040568,0.27388510489417084,1.1857416954693323,0.31558942249450744,0.6087460713991827,-0.35755712923905125,0.17295732889792573,0.978392796964636,-1.3323029301436147,1.3923860302847868,-0.5404985379056473,1.2359802672767428,-0.03599659510636518,0.44993898725472453,0.7354660701912985,1.3812401920948933,0.7158665070370314,0.9131825447769587,-0.04935576464827075,2.035668693635418,-0.826723272102214,-1.5048289836767759,0.9228208445669956,-0.22697244676179987,1.0350560843935581,0.3822917741932968,0.16466501470004952,-0.7318818644047014,0.49940880862712633,0.7995641110189338
1961-03-01,1.1057989714290875,0.2783177309554972,-2.442318698255313,-0.6783973918031461,1.3743974431615997,-3.2739731928846942,-2.355589691185762,-0.4828554870574694,-1.8410867535663558,1.1183890630248452,-1.691928687983465,0.9281464393845913,0.8673241753915694,0.5798077372994194,0.4052897945987331,0.6129274787949087,0.640786872900597,0.419508297338699,-0.28547496244043785,1.481294114029114,0.07032622824224768,-0.24966086781540991,0.9477721395956185,-0.6836221810398873,-1.2066607482353757,-0.04942376170716416,0.26685917811056514,1.1072151635351184,-1.134422125547733,-0.6028966098705189,0.10408583474656381,-1.2135081036203963,0.2780129399981351,-1.060974887617782,0.8080914477278847,0.39758875577466274,0.1979520586568229,0.652151431744204,1.4157943195799032,-0.3549659485034481,-0.960923274265647,1.2125416707627572,0.8815377890664899,-0.46785588044116416
1961-04-01,1.43826749952616,0.500801442978185,-3.2518941003576525,1.065736858284969,1.2493653169412535,-3.921486844924557,-2.3984406598206034,4.215024227505292,-2.8519454199459453,0.3107200501059679,1.7703381029700826,-2.500328248050478,0.7747990188179658,1.2274543308378165,-2.1879775140622213,-0.8425888733700656,-1.1991484975747633,-0.730432492670008,2.767067218364285,-1.7378121536310098,0.09157656947673423,-0.2688384036133256,2.184748167195508,-0.39246082792341513,1.6341586122986458,-0.40356624951697084,-0.5597679006765994,-0.39709286207290057,1.4526589376605268,-0.12373280788382446,0.05990319310720011,-0.9481585790267147,1.29553457741856,0.8021269403675299,-0.14002006506273232,-0.02870613926988876,-0.02955676538510843,-0.5059784637976775,-1.3726815531637462,1.459264949998256,0.4245066641923325,1.2657400618653358,0.6418278005213558,-0.010837274835208941
1961-05-01,3.740177743735917,1.778695236361014,-1.0836217469304281,0.2917389989404017,0.44317732643463875,-2.747127017046683,-2.394362433522801,2.8051808571784917,-1.2724703479952781,1.120549871437136,-1.3095002564126401,0.2899052095820337,0.3740964215664116,0.7404081634873215,-0.0013566434637680182,0.7057839471987639,1.9623164683611405,0.6534262818764714,-0.4059007425939244,1.1821049258885572,0.6074015362679362,0.4750631807305255,0.9259597122447198,-1.1059660170301513,0.9638340276300211,0.27645850591961607,0.025549425518301864,0.15820939137055282,-0.49869952046030463,-0.39387181043838404,1.075162035891627,-1.145914083753369,-0.18855272865025996,-0.12932168873811425,0.3442525839520208,-0.9516948082383211,-0.3702078345887545,0.033029520118365296,0.8090418045856856,-0.3239065627136981,0.3609559166400548,0.7045518465871411,0.5099902063806732,0.26536471073664786
1961-06-01,3.5973590378469336,-0.14345065317453534,-1.640157582067685,1.6687292612520528,0.7925955055676797,-1.460295007071364,-2.8247528702938998,1.777460554438954,-2.035442568405939,1.7955322118464168,-0.3660481325842218,0.6623772518299665,0.38229036525155224,0.4599955774948644,0.32500301541091786,0.9677011508368208,-0.5935664664156877,-0.3975610511900977,0.9433786422796627,1.36239652091448,-0.2557455977025336,-0.8778443498388769,-0.11725985851282977,-0.08026189473475369,-1.2313243240296423,-0.5570131336154684,-0.9460444322557244,-0.9157777154610205,-0.8876605887956718,-0.21186323577605867,0.6880615734274568,-0.1697348128733082,1.4023654895410276,0.3445017641402684,0.3123677285433126,0.5072828132098158,0.5561916958952842,-1.9978265046910162,0.2920865885091839,0.04471692933496673,-0.3868965955026463,0.6472544708231391,1.3969261360534766,0.15048495266320022
1961-07-01,1.7162090948794915,1.6742712199223162,-1.3040207044850007,1.5779016489667885,1.0763010001806823,-1.3423937065792395,-4.811791150725181,2.111474870518887,-1.0965906496053175,0.1385794590899749,-0.4542230302072252,-0.6587772908065644,-0.5651374321704582,-1.008044214045465,-0.14064167259476595,-1.54882673376486,1.2242627453381552,0.12356570600447878,1.1446017629805982,-2.1064329705138203,1.101014407388805,-0.06408975825782799,1.8481548478702763,0.18859846981503606,2.3476092857596864,-0.7164971750321051,-0.25307057802988425,1.0291706387157011,1.4247380693584137,1.3310979789324797,0.11673929788884056,0.06353643970323009,-0.8666624239259825,-0.8760281514425379,-0.4399483986233396,-0.7276364098036182,-0.4804455394732001,1.0210852549193525,-1.399392659848279,1.4387890780832586,-0.09280560352272257,0.6651242047710881,1.7819472574355573,0.3834300393277431
1961-08-01,3.670536251484279,-1.1573754521446975,-1.587701467401011,1.3914489478100784,1.1130344960487337,-1.273320917270945,0.1507068923154963,0.8006134842558629,-3.945973494990963,2.2990825853482444,-1.330838912130764,-1.1489584940329736,0.6256408907621605,1.4166816073778452,-0.6281213987528904,1.0860864418311393,-0.3304191201900453,-0.17251784704911566,0.4648663828772568,0.6919146678663639,-0.3091264590415426,0.678804534324528,-0.9855717141888318,-0.1661108728016856,-0.49489802572373903,0.5940882597965212,1.1764940242846111,0.5974008590540295,-1.0703327306352823,-0.44283199108298477,-0.23753478181039211,0.3401025155687459,1.7394855861694736,0.6790393384253349,0.6224754652710198,-0.018052000320434764,-0.43979616659138476,-0.3837572908326314,0.4068228605338927,-0.3075101329630126,0.238533555237013,1.3751474521043643,-0.18573243203190107,-0.8405536638275534
1961-09-01,-1.7777463976790415,-0.3203988971198324,0.07811760196345062,0.8410389220093147,1.5386608551960397,0.23990600561758088,-2.6520732960516913,-0.38311700552925415,-2.771921856561036,0.9524038858611994,-2.529370983416606,-0.39571133626916133,-0.7841882943102377,-1.2208364421575817,0.8269759771637036,0.739437006046515,0.4242036861981128,0.7332034189785333,-0.8805162709926755,1.1954190787106256,-0.3701982086018698,0.7413680609186778,0.07417528042783168,-1.3155666847213197,0.2371775782994973,1.4473520731941498,0.3759156841149584,1.572044121924986,0.07272747361806907,-0.08273798297984075,0.7719422856996487,-1.3974996176367205,0.7935695436620475,-0.10309950201003446,-0.4289133598297349,0.6582319324957425,0.28789217965498876,-0.26744827024562307,-1.150030569957414,-0.9382774778795595,0.1723889815824796,0.6839107751988956,2.1294079239488473,-0.36636092172321594
1961-10-01,4.492532390279209,-0.6894870145366975,-1.9779087378676377,0.4014636576553044,0.9499742304353687,-2.0536041139094445,-1.135056418891435,3.5264622737950564,-2.1172860476453894,1.7294963254236329,1.3810811463194923,-1.4085230003312175,1.9847190879423486,0.9759151658887383,-0.3658656458781155,-0.48292018898397987,0.508685328941936,-0.18369318237600746,-0.06544189178601724,-0.916283795959556,0.3346019383604313,-2.2300826328166066,-0.1260540491460236,0.2270738800724107,-1.067470947625683,-1.266904304838767,0.4053854735000137,-1.281894517873599,-0.9442292148640552,0.7941849078915265,-0.8425832711144415,1.0764992724483977,-0.038106506342912135,-0.2574108732178372,-0.4476283519307318,-0.9499134467232793,-1.5670940336392578,2.0194236715479548,1.8653492855198346,2.106133824924716,-0.5941805329447521,-0.7624204155730498,-0.6169688858684494,-0.2959733836626362
1961-11-01,4.91191365278808,-0.1388099264979693,-1.1395748111622448,0.09826419841051992,0.6136767034612908,-1.2312210139115944,-0.10478518491567124,1.9439691926657938,-2.066447544475837,2.4446980891283427,-2.350752730822751,0.5515972303812474,0.07418288296205093,0.6223103179032156,-0.5876788650931202,-0.8993299929222709,0.6169432691736317,0.8876957409399787,-0.9012275614912905,-0.4756895247253987,-0.7144035553219001,0.351281633187868,-0.06926424579652242,-0.27607670213459723,0.5490573718782599,1.5280761764467858,-0.6164544767954055,2.0939705364669554,1.534183833378232,0.771545800743743,0.1627789847507923,-1.142904311101223,-0.9922893713755907,-0.04411925600466374,0.7088597170069785,-0.17395266307555735,0.5836044943186249,-1.2438111431638799,-0.4561251874221593,-0.9152455954782469,0.6117303099950038,0.31510785531655544,0.7780566877960234,0.3565082105718017
1961-12-01,1.6609581633929091,-0.1421337326360275,-0.24107386542841308,1.4515636159162184,0.924801926916899,-0.7773395007359919,-1.700530585995383,2.3479688432724157,-2.0756840785447674,0.7823112660726804,-1.5367334789098743,-0.9209059797808052,-0.11862561551404459,0.5746147826299233,-1.3122159012998722,1.7706041111465183,0.2102259133959003,-0.9223231025838295,1.376301128711496,-0.17210332441806359,0.053387832602288535,0.16600337903350326,0.49247355943796933,0.15253377572955998,0.47441052022440366,0.7562185078170994,0.5775519352987425,-0.045850832804082205,-0.9152501977308687,-1.005392080029081,-1.026684647730048,0.6137692637784752,1.3712038159986772,-0.212030115644409,-0.7613532601682469,-0.17262122730309176,0.44849791870652805,-0.08073996994466395,-1.1740456772709649,0.39258502788976696,-0.6091410642658264,0.7426429003529793,1.3719235636848548,-0.39155568464372004
1962-01-01,-1.5208852616065058,0.4748783303102029,0.8311201808121084,0.8624292480821676,0.4436473137139104,0.9629509983573457,-2.236805146870783,-1.8626400669574605,-3.8223773178468607,1.0935939705866815,0.5424020174421788,-1.7874968556971136,-0.03824636212375058,-2.127588779849901,1.8544692484405294,0.6596405889501221,1.0292418815757411,1.4471439335048204,-1.761139775878754,1.60039385845557,-1.001162483230057,0.8159454883662527,0.3287650316398716,-0.21804615395968496,0.24311778804619746,0.6416311881139954,-0.6679533245715434,-0.39261341376114584,0.31665103360628744,0.7931076474312785,0.40664538894960367,-0.3226341815356714,0.7820747801052329,0.13316446921463893,0.04454900502829546,-1.5407782674885675,-0.13866456853016962,0.6445019347864441,0.1159961226837283,0.8569902626735959,0.8679041276929536,-0.346275553354368,1.0745664616908388,-0.07358175358302192
1962-02-01,4.4070679960985535,0.5826388997332683,-0.5947321207964653,0.2963060833942767,0.48956011481094736,-0.25034282716193723,-2.1302012230212717,1.6518594272713367,-1.0079866868917668,1.5771558972116024,-2.644564412463749,0.08466466788266344,-1.0857687468221264,0.4866250643799302,-0.34350676899816956,0.6249128797098511,0.7529853683132559,0.4743805389011645,2.5596278125652914,-0.7856036028881683,1.9812581964142983,-1.6767754078441275,1.5899077501847347,0.7731974663381583,1.1295828058487303,-1.1381584313879067,0.334356867102096,-0.6397631236261333,1.400846846710048,-0.16277726042936627,-1.549898249222329,0.41097824539066213,-1.064732932601786,0.6281975369084277,-0.8993144596893816,0.14970077375967858,0.7835667413827669,0.5178425590536347,0.596356755641187,0.21303869371523976,-0.690465144411033,0.3855529285987485,0.9388667824871249,-1.3371721245064827
1962-03-01,0.8381707081925794,-1.6260131142100538,-0.6606931376672436,-0.5844199474451195,0.5017025720395325,-0.31254534707111664,-0.8422037284999374,1.4655583191488528,-2.4373442472741753,1.1736993061280099,0.01960417248607615,-2.0023338371557218,1.5776128217415843,0.07919066890599247,-0.5030029187663226,0.17822634023681633,0.4523279355069037,-1.1309487657139712,-1.717867355524929,-0.7882716440534949,-2.977651830510668,1.2811722160090029,-2.137938801315974,-1.7689738536921809,-1.353643860848786,1.902804753781651,1.180427532223568,1.652596099139239,-1.288562835696393,-0.9143328238642094,1.567295432119001,-0.5925842135926691,0.018547024263081795,0.35793928798646074,1.6464699056442866,-0.24187162140152363,-0.48433801105798974,-1.3659763096405155,0.6646052734103708,-1.1309589378265386,0.3091676594508968,0.02806066208610645,0.4261488984273193,1.0343750296336962
1962-04-01,1.8381785853952357,-0.9575650718231116,0.1174365470627393,-0.5988193221822364,0.33607780420438815,0.8477752580962491,-2.902693021320086,0.30104433913810386,-0.604246883054702,1.8127045176863987,-0.7224085531032103,1.240670109882312,0.5075236683321149,-0.30216888414625254,0.29750389143738776,-0.10089848344860541,1.9959134702878931,0.963210182908501,-0.7538306560080471,0.5067710971766413,-0.7515249443251839,-1.9856320444106466,0.5199659437481059,-0.35132989632483747,-0.046016495072807105,-0.33239629676063304,-0.3077599639614362,-0.5218123633513903,0.49540115769029214,0.11971662311061324,-0.14245890174429565,-1.1202177851949977,0.574812140083379,-0.0667941475670039,-1.5538459911299747,-0.8003636845776674,-0.6886270226990076,1.1804611433987657,-0.1794660226957946,0.00035978166534544686,-0.168598797156414,-0.6361829392861742,0.28893998678224425,0.19632115551715434
1962-05-01,-0.0616612713191529,-0.660900260673609,0.05266854526046223,0.252527264532061,-0.18626975748567526,0.2275583951229383,-3.662028313540073,-0.01494706726703984,-0.1512825429440001,2.4095995565777466,0.4353552642438075,-0.8674456283786045,-1.6916280614275376,-1.5701616108990681,0.3655014455696412,1.7434435725557074,-0.2867329239829159,0.28080782597547804,2.2385695695760495,-1.1518098170091875,-1.2626114702710782,-0.6790852517428679,0.20156453040689137,1.4531895153389431,-0.7236873469621073,-0.4775360474652371,0.1850587360529467,-1.2000083161055854,-0.29979198995734824,0.33340398134344085,-0.6276922435039893,0.9603075181762428,1.1400602655642411,-0.9547052000829479,-0.6442373303382284,0.022678464177583322,0.7847099674394551,1.3171935756848896,0.2567849579314843,0.06099248207257265,-1.0033965986516604,-0.02286474652848817,1.1140363113688152,0.12350275075793854
1962-06-01,-1.850050648574418,-2.451088246344421,0.4771313226983025,0.7107367298853585,-1.4332391980038761,2.0303898543527206,-4.480002765638058,0.3810664591116981,-1.0896239494918347,2.0418971676525306,1.0804990402825352,-0.2465314215503066,-1.5904595002544322,-1.2201993174072356,0.16988840933342295,-0.63703969602293,1.8725347793203124,1.3742635532203256,-2.4177795884076168,-0.34518734136693585,-1.263262668393567,1.1306628203671156,-1.1290725028763673,-1.4564082715818765,1.3755974759630156,0.7614252257108721,-1.3130579493922319,0.823952990477721,-1.269173675929501,-0.5191600830552909,-0.10485786605112482,-0.805701951541283,0.9413928618565578,0.10830231142167265,-0.9488013802342481,0.15740673414206108,0.8986611560791603,-0.3263715080691453,0.2818125987712303,0.13377102496271506,0.7125962902557215,0.4283020981196573,0.7616439519117782,-0.5511786056115643
1962-07-01,1.8335138793141086,-0.6846917693597762,-0.3289647947700534,1.0178609738294604,0.7316064073307421,-1.8663525800449703,-0.18683322910302036,1.3504364385076055,-2.5140849512420504,1.3717374401303974,0.44677919289128504,-1.6141448870395325,0.7671079943524062,0.3316268831081923,-0.9758972898543015,-0.2950119735025514,-0.34107932303397454,-0.5262987640348369,1.0597556403123534,-0.7667760358582557,-1.7469604108195524,-1.2327148354415716,0.35170798308225865,0.3505160489350787,-0.40673371598876984,-0.4895097870556789,1.554052286955203,0.13629314961904243,0.4661845887771094,-0.4581347131527547,-0.07533442710748772,0.6761573652036169,0.48045260793064176,0.5982681151298784,0.27977981716675493,-0.642760345720451,-0.5363132487918194,0.9053924636388089,-0.1290775187081182,-0.4181453546102207,-0.613984937407214,-0.3694264995188291,-0.2928173676951618,-0.49116832847339603
1962-08-01,0.09563207864123814,1.8731108362845423,2.182234186931868,-0.618051649085803,0.7318275430207843,-0.4836223874131727,-2.0386224642702224,-0.5792578099233014,-1.0345516186134518,0.4409626537139436,-1.6694035784451957,0.3931703887185321,0.29027085926729546,0.09538249149845206,0.6411113078181155,-0.13660909872418453,2.3696834363069663,0.48478194953700227,0.06102465984260964,2.4371728161426276,1.4842452721502029,-0.7036341984108926,1.443522845811599,0.43451361614354295,-1.786294534857543,-0.688278845256815,-0.20537501481814824,-0.7790817694432554,-1.1568554628918342,0.5002269636020414,1.1637051801603564,-1.3328543645696274,-0.6158719782426919,-0.3393972513745311,0.12576881509909452,-0.3921890011910857,0.4313994890692744,-0.6218681620037778,0.9682906680311355,-0.6709288097610311,0.36546076690103707,0.6215808908473414,-0.12262276370585433,0.3611132908272924
